config_id,algorithm,seed,trial,real_step,chosen_action,planning_node_count,planning_novelty_term_sum,planning_epistemic_term_sum,planning_extrinsic_term_sum,planning_future_term_sum,planning_novelty_term_mean,planning_epistemic_term_mean,planning_extrinsic_term_mean,param_update_kl_step,search_depth_so_far
2af56304,SL,1,2,18,5,29,145.006077985806,0.169988980017986,2532.26221770316,2368.40356097586,5.00020958571743,0.00586168896613745,87.3193868173505,0.00417287365678028,NaN
2af56304,SL,1,2,19,2,10,36.324909892567,0.0473740431511506,914.345409010776,882.05921197855,3.6324909892567,0.00473740431511506,91.4345409010776,0.00419377982310266,NaN
2af56304,SL,1,2,20,2,5,4.62020534948733,0.0691048242080342,286.701157632876,90.3827034826691,0.924041069897466,0.0138209648416068,57.3402315265751,0.00420238089055735,NaN
2af56304,SL,1,2,21,2,5,4.61801968183391,0.0673636700135078,-17165.581628552,-2320.73152963112,0.923603936366782,0.0134727340027016,-3433.11632571039,0.00420282359476122,NaN
2af56304,SL,1,3,1,5,395,38.5072593923981,15.9816246595016,3992.13455449515,1965.0405284804,0.0974867326389827,0.040459809264561,10.1066697582156,NaN,NaN
2af56304,SL,1,3,2,3,171,0.945557095495433,2.64556950670949,1393.31496562539,652.330140562612,0.00552957365786803,0.0154711667059034,8.14804073465141,0.00208030018045243,NaN
2af56304,SL,1,3,3,3,1,0,0,0,10.29465885194,0,0,0,0.00208063886891833,NaN
2af56304,SL,1,3,4,2,21,0.136237450134394,0.114556827581444,300.766274293772,132.137764347988,0.00648749762544732,0.00545508702768781,14.3222035377986,0.00208573439076814,NaN
2af56304,SL,1,3,5,5,25,0.139701946862343,0.204754628026486,368.0465682618,173.37942616802,0.00558807787449371,0.00819018512105945,14.721862730472,0.000932569953726838,NaN
2af56304,SL,1,3,6,2,29,0.146999212625154,0.0553185468809481,753.69268320436,220.626,0.00506893836638462,0.00190753609934304,25.9894028691159,0.00211340188594699,NaN
2af56304,SL,1,3,7,5,25,0.179897278949547,0.0900328288219312,734.499088346204,267.880218602894,0.00719589115798188,0.00360131315287725,29.3799635338482,0.00215259934781115,NaN
2af56304,SL,1,3,8,3,127,0.367141529472702,1.25020435970633,3856.13719203726,1041.64654420244,0.00289087818482442,0.00984412881658524,30.3632849766713,0.00221984889572078,NaN
2af56304,SL,1,3,9,3,456,17.163775376352,10.4830348367295,13540.3993585966,6110.77288358997,0.0376398582814737,0.022989111484056,29.6938582425365,0.00232901954253659,NaN
2af56304,SL,1,3,10,3,19,0.176930730137417,0.177153059002634,765.777602445162,368.018544264667,0.00931214369144299,0.00932384521066496,40.3040843392191,0.00249496674770562,NaN
2af56304,SL,1,3,11,3,19,0.187803217159001,0.208633856848352,836.761183069775,432.381606374047,0.00988437985047373,0.010980729307808,44.0400622668302,0.00272480776422483,NaN
2af56304,SL,1,3,12,3,19,18.8905948253139,0.232152457902094,906.168835323128,504.698818876537,0.99424183291126,0.0122185504158997,47.6930965959541,0.00300337444114439,NaN
2af56304,SL,1,3,13,3,18,19.5125337537108,0.230733607047734,945.054942419235,496.565669395459,1.08402965298393,0.0128185337248741,52.5030523566241,0.00328640058626973,NaN
2af56304,SL,1,3,14,3,17,20.031768411731,0.223110814735236,984.754750078267,474.415619445974,1.17833931833712,0.0131241655726609,57.926750004604,0.00352227339040493,NaN
2af56304,SL,1,3,15,3,527,1787.93012845158,14.895568369607,25626.957804487,13040.0700515204,3.3926567902307,0.0282648356159525,48.6280034240741,0.00368801982798755,NaN
2af56304,SL,1,3,16,3,78,326.194721748514,0.50618211259474,5388.88158610409,5754.34150166989,4.18198361216044,0.00648951426403513,69.088225462873,0.00379339960095077,NaN
2af56304,SL,1,3,17,4,45,187.552203332201,0.269130485777761,3461.50257249518,3909.06097739311,4.16782674071558,0.00598067746172803,76.9222793887818,0.00385763564328704,NaN
2af56304,SL,1,3,18,2,26,113.615897746289,0.257054301781307,2156.75498217727,1978.095879221,4.3698422210111,0.00988670391466566,82.9521146991258,0.00389538083649468,NaN
2af56304,SL,1,3,19,4,17,56.8609171471447,0.109455798913089,1482.87451933382,1060.26630801004,3.34475983218498,0.0064385764066523,87.2279129019894,0.00391581757290562,NaN
2af56304,SL,1,3,20,2,6,12.1722301925089,0.047597236647929,517.286844312436,90.2336247752518,2.02870503208481,0.00793287277465484,86.2144740520727,0.00392476637391343,NaN
2af56304,SL,1,3,21,2,6,8.33007790215715,0.0721960030828492,-20880.6860736839,-2320.88032541081,1.38834631702619,0.0120326671804749,-3480.11434561399,0.00392609247442232,NaN
